Name,URL,Rating,RatingVotes,Developer,ReleaseDate,LastUpdated,Technology,Platforms,Classification,WikiPages,Iframe,Description,Features,Controls,FAQ,GameplayVideo,HoverVideo,ThumbnailURL
SpellWheel,https://www.crazygames.com/game/spellwheel,8.6,418,Maxim Tsai,November 2024,December 2024,HTML5,"Browser (desktop, mobile, tablet), Steam",Games » Adventure » Strategy,N/A,https://games.crazygames.com/en_US/spellwheel/index.html?v=1.317,"SpellWheel blends strategy and puzzle-solving in a magical combat experience. Use creativity and careful planning as you explore spell combinations, counter unique enemies, and immerse yourself in a world of mystical runes and powerful magic. Are you ready to master the SpellWheel and become the ultimate sorcerer?",N/A,"Left mouse button = interact with in-game UI
LMB or arrow keys or Space = launch spell
ESC = pause",N/A,N/A,https://videos.crazygames.com/spellwheel/1/spellwheel-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/spellwheel_16x9/20241202033608/spellwheel_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Find Me: Lost Objects,https://www.crazygames.com/game/find-me-lost-objects,8.1,"5,041",UFOEVE GAMES,November 2024,December 2024,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(Android)",Games » Puzzle » Adventure » Point and Click,N/A,https://games.crazygames.com/en_US/find-me-lost-objects/index.html?v=1.317,"Find Me: Lost Objects is a puzzle adventure where you join Octo the Octopus on a thrilling quest across stunning underwater realms and even into outer space! Uncover hidden objects, face exciting challenges, and assist Octo in rescuing his true love. With enchanting worlds, surprising twists, and heartwarming moments, this quest will keep you hooked from start to finish!",N/A,N/A,"Q: What is the game where you find hidden objects?
A: Find Me: Lost Objects is an underwater puzzle adventure game where you are tasked to discover hidden objects.

Q: Is the hidden object game free?
A: Find Me: Lost Objects is a free online game you can play at CrazyGames.",https://www.youtube-nocookie.com/embed/hqdefault.webp,https://videos.crazygames.com/find-me-lost-objects/1/find-me-lost-objects-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/find-me-lost-objects_16x9/20241206093003/find-me-lost-objects_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Bloom Sort,https://www.crazygames.com/game/bloom-sort,8.0,481,Lion Studios,October 2024,November 2024,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Puzzle » Sorting,N/A,https://games.crazygames.com/en_US/bloom-sort/index.html?v=1.317,"Bloom Sort is a relaxing merge puzzle game set in Amy’s Flower Shop. Arrange flower pots, merge matching petals, and unlock stunning new blooms as you go. Beautiful graphics, calming music, and gentle challenges make it easy to unwind. Collect coins, bonuses, and rewards as you dive into this vibrant, brain-teasing floral journey.",N/A,N/A,N/A,N/A,https://videos.crazygames.com/bloom-sort/1/bloom-sort-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/bloom-sort_16x9/20241025072209/bloom-sort_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Zoo Builder,https://www.crazygames.com/game/idle-zoo-pcr,8.8,"10,054",Boombit,October 2024,October 2024,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(Android)",Games » Casual » Cute » Animal,N/A,https://games.crazygames.com/en_US/idle-zoo-pcr/index.html?v=1.317,"Zoo Builder is a simulation game where you design, build, and expand your very own zoo. Choose animals, create enclosures, and customize every aspect to attract more visitors and boost your profits. Upgrade your zoo manager to speed up development and enhance your zoo’s operations. Can you build the most impressive zoo and maximize your earnings?",N/A,N/A,N/A,N/A,https://videos.crazygames.com/idle-zoo-pcr/1/idle-zoo-pcr-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/idle-zoo-pcr_16x9/20241002071629/idle-zoo-pcr_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Pushover,https://www.crazygames.com/game/pushover,9.0,"4,729",N/A,October 2024,October 2024,HTML5 (Unity WebGL),"Browser (desktop-only), App Store(Android)",Games » Casual » Arcade » Stickman,N/A,https://games.crazygames.com/en_US/pushover/index.html?v=1.317,"Pushover is a casual fighting game with simple swipe-to-attack mechanics, perfect for quick and fun battles. Engage in exciting combat by swiping to strike your enemies and earn money with each victory. Use your earnings to upgrade your character’s strength and unlock new items to customize your style. With its easy-to-learn gameplay and lighthearted approach, Pushover offers a fun, stress-free way to enjoy fast-paced action while building your ultimate fighter. Dive into the game and defeat the opponents!",N/A,N/A,N/A,N/A,https://videos.crazygames.com/pushover/1/pushover-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/pushover_16x9/20241015040127/pushover_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Color Screw: Unscrew & Match,https://www.crazygames.com/game/color-screw-unscrew-match,8.7,762,Gameyogi,November 2024,November 2024,HTML5 (Unity WebGL),"Browser (desktop-only), App Store(iOS, Android)",Games » Puzzle » Match 3,N/A,https://games.crazygames.com/en_US/color-screw-unscrew-match/index.html?v=1.317,"Color Screw: Unscrew & Match is a unique puzzle game that combines the fun of match-3 with the strategic challenge of disassembling objects! Unscrew various items, from toy cars to intricate gadgets, and place screws in a grid to trigger exciting match-3 combos and clear the board. Perfect for fans of creative puzzles, this game will keep you entertained with its satisfying visuals and brain-teasing challenges.",N/A,"Simple, Engaging Gameplay: Tap to unscrew and match, making gameplay intuitive and easy to learn.
Diverse Items: Each level brings new objects to disassemble, from everyday toys to complex machinery.
Increasing Challenge: Levels become progressively more challenging as you advance, testing your strategic skills.
No Time Limits: Enjoy a relaxing gameplay experience without the pressure of a timer.
Colorful Graphics & Effects: Delight in vibrant visuals and satisfying animations as you solve puzzles.
Family-Friendly Fun: Great for players of all ages, offering hours of casual, entertaining gameplay.",N/A,N/A,https://videos.crazygames.com/color-screw-unscrew-match/1/color-screw-unscrew-match-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/color-screw-unscrew-match_16x9/20241107085412/color-screw-unscrew-match_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Dragon Hunter,https://www.crazygames.com/game/let-s-journey,8.8,"2,276",Mirra Games,November 2024,N/A,HTML5,N/A,Games » Clicker » RPG,N/A,https://games.crazygames.com/en_US/let-s-journey/index.html?v=1.317,"Dragon Hunter is a clicker RPG where you roll dice, battle monsters, and face epic dragons. Engage in thrilling encounters, level up to unlock powerful skills, and use battle magic to sway outcomes. Gather gold, rare loot, and pets, while completing quests and clearing ruins. Uncover treasures and conquer fierce bosses to become a legendary dragon hunter.",N/A,N/A,N/A,N/A,https://videos.crazygames.com/let-s-journey/1/let-s-journey-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/let-s-journey_16x9/20241107081909/let-s-journey_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Apes Fighting Gorilla Game,https://www.crazygames.com/game/apes-fighting-gorilla-game,8.8,"1,857",N/A,October 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop-only), App Store(Android)",Games » Action » Battle,N/A,https://games.crazygames.com/en_US/apes-fighting-gorilla-game/index.html?v=1.317,"Apes Fighting Gorilla Game is a wild fighting game where you battle rival monkeys and work your way up to King Kong status. Show off your strength by throwing opponents down and grabbing bananas to boost your power. With each clash, you’ll face tougher chimpanzee challenges. How long can you survive the fierce jungle showdown?",N/A,"WASD / arrow keys = move
V = upper punch
Space = punch
P = pause",N/A,N/A,https://videos.crazygames.com/apes-fighting-gorilla-game/1/apes-fighting-gorilla-game-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/apes-fighting-gorilla-game_16x9/20241031072233/apes-fighting-gorilla-game_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Pepi House: Happy Family,https://www.crazygames.com/game/pepi-house-happy-family,8.7,"16,451",PEPI PLAY,November 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Casual » Simulation,N/A,https://games.crazygames.com/en_US/pepi-house-happy-family/index.html?v=1.317,"Pepi House is a vibrant virtual dollhouse where you can explore family life routines. Create and play out your own happy home stories in every room—from cooking in the kitchen to fixing a car in the garage. With dozens of interactive items and characters, let your imagination lead the way in this fun, imaginative family adventure!",N/A,N/A,"Q: Is Pepi Hospital free?
A: Pepi Hospital: Learn & Care is free to play at CrazyGames.

Q: Is Pepi House: Happy Family appropriate for children?
A: Pepi House: Happy Family is not only appropriate for children but is a great way for them to explore their creativity. It is ideal for young ones.",https://www.youtube-nocookie.com/embed/hqdefault.webp,https://videos.crazygames.com/pepi-house-happy-family/1/pepi-house-happy-family-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/pepi-house-happy-family_16x9/20241106063304/pepi-house-happy-family_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Bouncy Buddies: Physics Puzzle,https://www.crazygames.com/game/bouncy-buddies-physics-puzzle,8.9,425,N/A,October 2024,November 2024,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(Android)",Games » Puzzle » Logic,N/A,https://games.crazygames.com/en_US/bouncy-buddies-physics-puzzle/index.html?v=1.317,"Bouncy Buddies is a charming 2D physics-based puzzle adventure game that immerses you in a quirky, 80s-inspired world full of color and creativity. Use your clever thinking, quick reflexes, or sheer force to overcome a variety of puzzles as you journey to Evil Cyclox's castle to rescue Bouncy Jr. With multiple solutions to each challenge, you’re free to explore unique approaches to each puzzle and uncover surprises along the way. Your goal is to destroy enemies and get to the portal. Sounds easy, right? Dive into this nostalgic yet refreshing game filled with delightful obstacles, unique characters, and brain-bending puzzles!",N/A,"Over 120 levels
Levels have multiple extra goals
Physics puzzle levels
Riddle levels
Boss levels
Puzzlemaster levels
Unlockable costumes and trails
Touching storyline",N/A,N/A,https://videos.crazygames.com/bouncy-buddies-physics-puzzle/1/bouncy-buddies-physics-puzzle-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/bouncy-buddies-physics-puzzle_16x9/20241120082443/bouncy-buddies-physics-puzzle_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Bomb Head Hot Potato,https://www.crazygames.com/game/bomb-head-hot-potato,8.3,"5,377",Mirra Games,November 2024,November 2024,HTML5,N/A,Games » Casual » Arcade,N/A,https://games.crazygames.com/en_US/bomb-head-hot-potato/index.html?v=1.317,"Bomb Head Hot Potato is a thrilling survival game where you dodge bomb blasts and outsmart your opponents in a dynamic arena. Toss bombs to take down enemies, but beware of your own explosions! Progress through challenging levels, unlock new skins and items, and show off your style while proving your survival skills and tactical smarts.",N/A,"Use WASD or arrow keys or right mouse to move
Use Space or the left mouse button to pass the bomb",N/A,N/A,https://videos.crazygames.com/bomb-head-hot-potato/1/bomb-head-hot-potato-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/bomb-head-hot-potato_16x9/20241106084116/bomb-head-hot-potato_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Zombie Island Survival,https://www.crazygames.com/game/zombie-island-survival,8.9,"2,115",N/A,November 2024,December 2024,HTML5 (Unity WebGL),N/A,Games » Casual » Simulation,N/A,https://games.crazygames.com/en_US/zombie-island-survival/index.html?v=1.317,"Zombie Island Survival lets you experience life as a zombie stranded on a deserted island, where survival is your main goal! In this unique twist on the survival genre, you’ll explore mysterious landscapes, gather vital resources, and rescue other zombie relatives scattered across the island. Build your zombie family and uncover the secrets of the island as you adapt to its challenges.",N/A,"Play as a Zombie: Embrace your undead nature and strategize to stay ""alive.""
Explore and Survive: Discover hidden areas, gather resources, and fend off dangers lurking in the wilderness.
Rescue Zombie Family: Save and unite with other zombie relatives to increase your chances of survival.
Build and Craft: Use gathered resources to improve your base and craft tools for your journey.",N/A,N/A,https://videos.crazygames.com/zombie-island-survival/1/zombie-island-survival-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/zombie-island-survival_16x9/20241111090146/zombie-island-survival_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
